Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
11;0,6657610;-0,6522060;-0,0712066;0,0185900;-0,9719148;0,4914414;-0,5713044;0,4320824;0,0458097;0,4570548;0,9481742;0,4748898;0,9805666;0,8747940;0,1457251;-0,3279209;-0,5509635;-0,7632082;0,5949512;0,9120066;0,0690669;0,9844728;0,6570053;0,5200394;-0,4567149;0,5191721;0,6360408;-0,7776434;982;0
5;0,5709027;0,7701432;-0,1569067;0,4423901;0,6421547;0,7881886;-0,3701468;0,0319292;-0,2128590;0,2973989;0,6832569;-0,7410236;0,9511994;-0,7480041;-0,0363134;-0,3985265;-0,2436363;-0,1306089;0,5937226;0,4006438;-0,4302179;0,0035428;-0,5654579;-0,5742753;-0,2144198;-0,0775792;0,7731655;0,8840101;984;0
13;0,1425424;-0,3570257;-0,0699075;-0,6929152;0,3218203;-0,4309559;-0,1269635;0,3637139;0,4395060;-0,1855430;-0,4690309;-0,1646318;0,8357555;-0,4835045;-0,6266953;0,2980370;0,2467368;-0,4679479;0,6274152;0,3726957;-0,1350175;0,7344963;-0,7812012;-0,8071866;0,7857476;-0,6704415;0,9083149;-0,3196474;72;1
17;0,1980005;-0,9744969;-0,7456699;-0,9988724;-0,2748744;0,4852752;0,7235549;0,3510279;0,5089212;0,4707939;-0,2807510;-0,3416838;0,5417413;0,4565456;0,5172581;0,3828146;-0,5535511;0,2185463;-0,9600109;0,6362931;-0,5802963;-0,3346332;0,9649872;-0,1252630;-0,1698033;0,6145479;0,5207626;0,3882367;75;0
4;0,5735562;0,6714191;0,2348237;-0,0142358;0,2752415;0,7395871;0,9086076;-0,7059752;0,5144821;0,0345834;-0,5175747;0,8786555;-0,5796100;-0,5832860;0,8635565;0,4040558;0,6423958;-0,7570699;-0,0071825;0,1078525;-0,3402659;-0,9779002;-0,8302994;-0,9427802;-0,6028185;0,8176178;-0,9672828;0,0534139;450;0
1;0,6285187;0,1556552;-0,4664660;0,6580160;0,9084278;-0,0067917;-0,0012728;-0,1244682;0,0579763;0,7373124;0,4175304;0,7418431;0,1648026;0,0289560;0,2494241;0,3173956;0,8996970;-0,5806925;-0,9080832;-0,7121514;-0,8738358;-0,1379455;0,6682205;-0,9620858;0,1285447;0,5280381;0,2847935;-0,9377270;955;0
6;0,0353998;-0,0806711;-0,9659063;0,4808573;0,3312977;0,0484053;0,7838844;-0,3319610;0,1530967;-0,2627423;-0,3278754;0,7376232;0,7964307;-0,9753562;-0,4607845;-0,6263999;0,2410761;0,0162992;-0,9113136;-0,5653916;0,5821578;-0,8645851;-0,5395509;-0,9395230;0,8086779;0,0506924;-0,9718372;-0,6650668;210;0
13;-0,4889515;0,9812975;0,7351765;-0,2956647;-0,8850583;0,6140700;0,2405050;-0,9890038;0,7433824;0,5565826;-0,9937206;-0,8344804;-0,2323746;-0,3957990;0,4019759;-0,1322760;0,6011927;0,1689643;-0,8956708;0,6640203;-0,7796834;0,7787254;-0,1164809;-0,2946370;-0,4630938;-0,5572058;0,8407472;-0,2407921;240;0
3;-0,2694490;-0,4100381;0,1762948;0,4112565;0,5832333;-0,7356954;-0,6829495;-0,3328854;-0,6413267;-0,6029431;0,5364691;-0,1305600;0,8984736;0,7498954;0,5218892;0,2646478;-0,5927676;0,6082248;0,6409614;0,0146881;0,7288554;0,2112828;0,0384876;0,2515217;-0,6279158;0,2595666;0,8095692;0,7287499;928;0
0;-0,5966938;-0,9227526;0,3756682;-0,9230701;-0,4238796;-0,2353819;0,3367282;-0,7825882;-0,7880183;-0,3925773;-0,9949076;-0,0396442;-0,7154023;-0,5495633;0,5036833;0,6195509;0,9922708;0,8462112;-0,7169446;-0,9384773;0,7081731;0,9254787;-0,9587693;0,0489629;-0,8024679;0,6790609;0,1023518;-0,7515296;55;1
9;-0,6182473;0,9052863;0,0442426;0,9278339;-0,2634960;-0,7507677;0,0747984;-0,5271673;0,7743946;-0,0014320;-0,7904755;0,3400214;0,1106844;-0,1936826;-0,2142964;0,4433683;-0,4069688;0,8300459;-0,7455941;-0,4872213;-0,2188849;-0,3379577;-0,1685619;-0,0538709;0,8416312;0,9298268;-0,6211956;-0,0539366;901;0
4;0,8115717;0,6704892;-0,3795528;-0,1585018;-0,1864929;-0,9573358;0,4072363;-0,3433241;0,5153482;-0,8188809;-0,0043459;-0,7018620;-0,8123587;-0,0506605;-0,0690658;0,5421408;0,6363162;-0,6148719;0,0532633;0,0111077;0,3568561;-0,9511744;0,6565342;0,2387100;0,5658064;0,8494199;0,2085386;0,6031489;51;0
12;-0,4433484;0,3079535;0,1038535;-0,9136866;-0,4757692;0,4006431;0,1591745;-0,1410521;0,3017444;-0,2323777;0,3454661;-0,8273966;-0,4175241;0,7936237;0,1374328;-0,9673661;-0,3926207;0,2268646;-0,0220361;0,7760999;-0,9053770;0,1225492;-0,1986748;-0,2749917;-0,8204115;-0,2425590;-0,0838128;0,6068206;796;1
16;-0,7787969;-0,6088044;0,3104856;0,7205927;-0,1432218;0,3245945;0,8338206;0,6060786;0,0165675;0,6650827;0,2569873;-0,1386572;0,6074692;-0,0219272;0,2751874;0,4238762;-0,7674926;0,4829341;-0,1269310;0,5396148;0,7771915;0,7071374;0,2484825;-0,2359939;-0,3057813;0,3144451;0,2706905;-0,6240990;907;0
10;-0,4736433;0,5288875;-0,9997789;0,2803459;0,8491075;0,0340875;-0,2780418;-0,1423041;-0,4235300;-0,3283511;-0,7391969;-0,9312109;0,7709555;0,5320795;0,4890522;-0,2280571;-0,1499169;-0,0047029;-0,6188697;-0,3414654;-0,5301187;0,0445667;0,6587699;0,5974604;-0,1005517;0,3598706;0,3229598;0,2325124;444;0
8;0,1869662;-0,9893150;-0,4016904;-0,5942628;-0,4003256;-0,9362576;-0,7909256;-0,8317806;-0,0450040;-0,8607096;0,1572847;0,1709242;0,9149268;0,6314483;0,0328455;0,3334741;-0,3053970;0,7527056;-0,9026088;0,7271536;-0,3438995;0,4584379;0,3477114;0,2010373;0,3618479;0,2636789;-0,2071239;-0,0256553;654;0
4;-0,0152469;-0,2773133;-0,6752215;0,7426995;-0,6077014;-0,8630638;0,2928865;0,2933347;0,1928363;-0,4000699;0,7764744;-0,3467320;-0,4692963;0,7363702;0,6953482;-0,6551394;-0,9946202;0,3237611;-0,3248384;-0,4151790;0,5285227;0,9806803;-0,4700341;-0,8827919;-0,7977742;0,3508401;0,9837084;0,8523455;63;0
16;-0,0297808;-0,8069253;-0,2696067;0,7694708;-0,7105664;0,4321143;0,3584104;0,4383103;0,7718661;-0,4931014;-0,0659140;0,9394470;0,8909000;-0,0460434;0,9721076;-0,1072749;-0,6426715;-0,0598963;0,8240040;-0,2045946;0,3824687;-0,1562050;-0,6408587;-0,9650873;0,9694683;-0,8448392;-0,5036454;-0,8388404;353;0
9;0,0554288;0,1079595;-0,3281548;-0,7769770;0,3087943;0,3068337;-0,1907695;0,2431938;-0,9453543;0,6149082;0,2045140;-0,9516478;0,3674367;0,6021721;0,0463542;-0,7369499;0,4581369;-0,9975225;-0,9028925;0,3965845;0,5437454;-0,4404712;-0,7757563;0,6240156;-0,7197405;-0,4621725;0,9187380;-0,9718867;704;0
18;0,6465127;-0,4328678;0,7917399;0,9030038;-0,0852858;0,0254472;-0,7742068;-0,7906211;-0,6812973;-0,0862910;0,8208209;0,1369099;-0,3116716;0,9392297;0,3666405;-0,8557368;0,2117157;0,7267582;0,8184893;-0,1569147;0,5913753;0,5223683;-0,9625886;0,0886566;-0,5698650;0,2521789;-0,2037580;-0,2428543;819;0
2;0,6942154;-0,6934555;-0,5207144;0,8083606;0,2296515;-0,9853020;0,1989361;-0,9851182;0,8962486;-0,4654949;-0,7194233;0,5267315;-0,3880220;-0,2979570;-0,3178497;0,0438021;-0,1601792;-0,4721161;-0,0652605;-0,5359754;0,8684811;-0,7310368;-0,9232650;0,3541908;-0,2155301;-0,4748201;0,8520490;0,0237481;567;0
11;-0,6161098;0,8845571;0,7536303;0,9438707;-0,4511613;0,3800985;-0,3254381;-0,2243183;0,0398424;-0,0664221;-0,3686683;-0,9697644;-0,2034065;-0,4007081;-0,0028811;-0,4522695;0,7353054;0,2214370;0,0980978;-0,9075369;0,6613878;-0,2758760;-0,0309972;0,1146018;-0,9557592;-0,0356496;0,9787175;-0,0748196;632;1
4;-0,2810654;-0,4561955;0,1147751;0,1519762;-0,6864859;-0,7769973;0,4737723;-0,4458777;0,4881757;-0,4625445;0,2920719;-0,1378809;-0,6837071;0,5730931;0,8688599;0,2473164;-0,1681776;0,3866663;-0,0004530;-0,8656683;0,4314354;0,2710287;0,3644181;0,3545782;-0,6987952;0,6606059;0,3835599;0,7248258;984;1
12;0,1701257;0,4041859;-0,9752479;-0,4332666;-0,9495337;-0,4129502;-0,0382432;-0,8894985;0,9293047;-0,2252293;0,5211213;0,6284742;-0,0358648;-0,0268809;-0,3954707;0,4080548;0,9125607;0,6074703;0,3373726;0,7782323;0,8384910;-0,8523475;0,0335829;-0,2671241;-0,2232541;0,8859251;0,1997658;0,9015823;785;0
0;0,8592275;-0,6304099;0,9333041;-0,2790902;-0,0285715;-0,5697589;-0,2961211;0,3637501;-0,0838058;0,9290497;0,0242038;-0,3630803;-0,3637299;-0,6278603;-0,2404405;0,8633542;0,5563844;-0,3365705;-0,4258053;-0,7056780;-0,0711042;-0,0432607;-0,5094441;-0,6961780;-0,0364277;0,0403975;-0,5507238;0,2915131;768;1
5;0,8121683;0,2504053;0,9390295;-0,8113154;0,6047560;-0,9648537;-0,0466747;0,4853939;0,6861615;0,9116480;0,0588745;-0,4181005;-0,3067166;0,8623127;0,9887244;0,9821750;-0,4841473;-0,9786113;0,2070167;0,8124319;-0,7127512;-0,1614481;-0,8321964;-0,5893155;0,4755304;0,6234600;-0,9045877;0,7001944;740;0
0;-0,1563748;0,1877012;-0,8559064;0,5229492;-0,0045081;-0,7059454;-0,7547297;-0,7926483;0,9970727;-0,6799287;0,8587163;-0,6754370;-0,1323306;-0,3845869;0,3570854;0,6967118;-0,8452031;-0,6823057;-0,3619580;0,0333779;-0,8081041;0,6875753;-0,7981860;0,7837414;-0,6426616;0,9334270;-0,5340542;-0,1523194;69;0
7;0,0732162;-0,9749821;-0,2772328;-0,1402949;-0,7365821;-0,7831863;-0,5556813;0,2369383;-0,5632055;0,0796811;0,1927720;0,0632845;-0,6395848;-0,2429487;0,0803211;-0,7899003;-0,9420210;0,5558178;0,7335329;0,7551560;0,4525400;0,0006754;-0,4043437;-0,9629197;0,4055795;0,4720290;-0,6698319;-0,1156625;861;0
20;-0,1990512;-0,1722394;-0,1826471;0,8745256;-0,7021077;0,6479277;-0,4410003;-0,3749808;-0,6855782;0,3818596;-0,0041413;-0,9358296;0,8998850;0,7037910;-0,1622418;-0,3627451;0,6438908;0,8148081;0,1566959;-0,4258308;0,8650128;-0,9784223;0,5402572;-0,5204763;-0,8796415;-0,0906940;-0,8395046;-0,8775058;630;0
4;0,3569020;0,6501002;-0,2448057;0,5180609;-0,9929929;0,4591634;0,6143973;0,3345729;0,4370370;-0,5580124;0,6513236;-0,7815640;-0,7047479;0,0650366;-0,7601928;-0,6605884;0,3894166;0,3895955;-0,0402386;-0,3985071;-0,2281284;0,6333096;-0,6613999;0,7272121;-0,9451009;0,3482814;-0,3925948;-0,2714452;348;0
13;-0,9989554;0,2543999;-0,1783963;0,5285158;0,2709238;0,4437150;0,6416910;-0,9269351;0,4233628;-0,0465313;0,3609934;0,3753625;-0,7328759;-0,2969635;-0,1225805;-0,4900285;-0,7723883;-0,9952160;0,3869383;0,6194030;-0,7602844;-0,4173033;-0,2003290;0,1265231;0,3688485;-0,8937135;-0,3870758;0,4418982;382;0
4;-0,0876578;-0,3964995;-0,3574849;-0,5124739;-0,2805431;-0,6358600;-0,0341556;-0,5286360;0,4970330;0,3841377;-0,4753396;0,5023164;0,4512146;0,0472102;0,2621768;0,1108100;0,8072243;-0,3556334;-0,1341469;-0,1216948;0,0766423;0,7953566;-0,9104508;-0,6523107;0,6404644;-0,2906321;0,0228806;-0,9049044;168;0
5;-0,0017648;0,2460499;-0,9446886;0,1822799;-0,1860121;-0,6406480;-0,2233861;0,3119963;0,3712546;0,6841451;0,5218932;-0,6272614;0,0788450;-0,9542232;-0,2070579;-0,6511010;-0,7424521;0,8200807;0,2966284;0,3450622;0,4439011;-0,0654486;-0,2875999;-0,4674948;0,0052842;0,3310346;-0,3720029;-0,7584194;138;0
15;0,7143257;-0,2554155;0,2892123;-0,8692637;-0,7154641;-0,6636407;-0,9729791;0,1025078;0,9380191;0,8276199;-0,7642682;0,2557831;-0,4311580;-0,3575296;0,6037352;-0,4831054;0,7436191;-0,1114114;0,6219076;-0,8764257;0,5538948;-0,6785369;-0,1786716;-0,6142817;-0,8435845;-0,0835306;-0,1439939;0,6239815;669;0
1;-0,1137947;-0,9868648;-0,6049681;0,6178499;0,3300233;-0,6337315;-0,0672396;-0,7162357;-0,3216177;0,4773191;-0,4865778;-0,6179998;0,0054407;-0,1577679;-0,4252404;0,3620566;-0,2554527;-0,9018320;0,8687387;-0,0382822;0,0027939;-0,3477165;-0,7366909;0,1352362;0,5752479;0,3185391;-0,7137037;0,6260733;87;0
3;0,8343013;-0,9276871;-0,8542654;0,2573627;-0,0346078;-0,5306261;-0,6851654;-0,6615765;-0,8891212;-0,7831744;-0,6354147;0,2691031;-0,9451479;-0,8549488;-0,1091949;-0,3615293;0,5540590;0,9721006;-0,4755022;-0,3307959;-0,0599859;-0,7816673;0,8092306;0,2810383;0,7269873;0,9405340;-0,2521299;0,1854805;145;0
14;-0,6473342;-0,0858731;-0,9444041;-0,1896723;0,2086379;-0,2440942;0,6404289;-0,7960023;-0,6774603;0,7216370;-0,2360788;0,7994917;0,4890711;-0,7375881;-0,3743419;-0,0977095;-0,9990614;0,5982948;-0,0175489;-0,8967555;-0,6373398;0,3174043;-0,8366546;-0,9991129;0,7690868;-0,2468735;0,9912159;0,1086922;229;0
17;0,3284866;-0,8911853;0,3245117;0,1767124;-0,6690223;-0,1427105;0,6601703;0,9587548;-0,1535000;0,0701736;0,2303969;-0,8142860;0,9099049;0,7230782;-0,8595088;0,3425754;0,5187856;0,5130682;0,6014595;-0,1389581;0,7383974;-0,1339237;0,6770732;-0,1351352;-0,8549905;-0,0904506;-0,7783278;-0,7315912;194;1
4;0,6970896;-0,7571874;-0,8570444;0,0425634;0,0756863;0,4608044;-0,2200816;-0,4857166;0,8568329;0,4443707;-0,7646063;-0,5713544;0,1086561;0,8141986;-0,1897531;0,1237833;0,2138050;-0,6662475;-0,3239401;0,4104441;-0,0292642;-0,3815093;-0,5369701;-0,9929504;0,2952744;-0,5719576;-0,3294377;0,2646499;848;0
20;0,1271186;-0,0342497;0,3805902;-0,4761700;0,2367140;0,8151217;0,3782852;-0,0889534;0,5004842;-0,8624738;-0,0371886;-0,5473887;0,9164117;0,9146294;-0,6324843;0,4432221;-0,9211836;-0,7902989;-0,7830915;-0,1984772;0,4575882;-0,3928267;0,5216995;-0,4850977;0,4494476;0,4444618;0,5398757;0,3896656;512;0
14;0,3747913;0,3363988;0,3296121;0,6398597;-0,5764718;0,5908211;0,8062208;-0,7812983;-0,6648680;-0,4334513;0,5973747;0,3155399;0,0555202;0,5759336;-0,9225175;-0,3154993;-0,6182676;0,3085693;0,0552092;0,7845465;-0,1244856;-0,3663831;0,7844202;0,5324340;0,7213960;-0,9802435;0,5176500;-0,4315856;547;0
5;-0,1379800;-0,7219149;-0,3681471;0,1711242;0,7138581;-0,9142231;0,9765885;-0,3578884;-0,2767477;0,3062504;0,7852619;-0,7651230;0,1583654;0,5311001;-0,7638488;0,2294570;-0,2790629;0,0960869;-0,9528565;-0,2303903;0,9102691;-0,5457616;0,2439222;0,5188257;0,2780889;-0,3537111;0,4505474;-0,9394161;216;0
1;0,4305956;-0,9697177;0,3562454;-0,1867025;-0,5986530;0,3402139;-0,5684756;-0,6470909;-0,9463925;-0,4487516;-0,3445148;0,1567816;-0,7280902;-0,7981453;0,4183257;-0,4172343;-0,8518797;0,5586337;0,3839126;0,9774494;0,3437767;0,9989311;0,6996769;-0,4586453;0,1494959;-0,6595758;0,6943700;0,6099129;143;1
16;0,6902219;-0,3437932;0,7095733;0,5380875;0,5211523;0,5149856;0,0728868;-0,5946979;-0,3817807;-0,3871482;0,4874575;0,9628405;-0,3385233;-0,9774035;0,1471743;0,1718622;0,8550172;0,1427548;0,9589435;-0,3593144;-0,9038842;-0,0673836;0,7815431;-0,5687542;0,8536964;0,6181870;-0,3993806;0,0622768;865;0
6;-0,6325269;0,3312280;0,6534166;-0,9669438;-0,6050420;0,4296308;0,4966094;-0,8701310;0,7249120;0,0399323;0,4722607;-0,6527586;-0,7255797;-0,4910713;-0,1980239;0,1190420;-0,9895870;0,6824505;0,4676129;0,0575868;-0,5264674;-0,1804366;-0,4871361;-0,8794505;-0,1641630;-0,5107068;0,3006776;-0,4675735;410;0
4;0,4503173;-0,8576203;-0,5215178;0,4137584;0,4655854;-0,9867455;-0,1318174;0,0681519;0,0966999;-0,2016340;0,7218123;0,8336239;-0,4020653;-0,8513880;-0,0360400;0,5426295;0,6780727;0,6054094;-0,2444573;-0,5008549;-0,0391881;-0,7701772;-0,6192845;-0,8923075;0,1309315;-0,8636059;-0,8757243;0,1013764;461;0
4;-0,3211873;-0,5269382;0,2249746;0,5063268;0,2730316;-0,8797866;-0,5733365;0,1443117;0,4577286;-0,9072947;0,4843805;-0,6698442;-0,3830258;-0,5736952;-0,3054306;-0,1055153;0,6968679;0,7833017;0,0086200;0,7572905;-0,6797486;-0,7739498;-0,1146839;-0,3992974;-0,4300667;-0,7424936;-0,4504393;-0,1293227;664;0
8;0,4689786;0,7944856;-0,7394025;-0,1457616;-0,3517701;0,0018342;0,8421146;0,1664690;-0,0942172;0,1660697;-0,2407569;-0,6946791;0,9997474;-0,0958590;0,3164823;0,6364310;0,5134747;-0,2877175;-0,8513716;0,2077970;-0,4063659;-0,5699935;0,0473773;0,4267366;0,1899803;-0,9631829;-0,7380712;-0,7407684;58;0
4;-0,1242335;0,8683848;-0,1118055;-0,0920862;-0,1694719;0,4852262;-0,4397248;0,0697453;0,3733818;-0,2856319;0,6486287;-0,5749868;0,7138172;-0,8503631;0,4461548;-0,0517746;0,8296387;0,5185393;0,1994239;0,5050963;0,4522704;0,5605124;-0,9195553;0,5103638;-0,4602470;0,0599201;-0,3824062;-0,1824947;367;0
16;-0,6473219;0,8791863;-0,1705481;0,5318018;0,5618141;-0,2084466;-0,3554466;-0,8372527;-0,1942621;0,2713004;0,2352705;-0,9375064;-0,3704805;0,0551019;0,9814477;-0,0303352;-0,0031286;-0,2213122;0,0940054;-0,7355206;-0,3089258;-0,2862775;0,3015876;0,1379040;0,7911061;-0,6799414;0,6997840;-0,9790503;415;0
9;-0,4286815;0,8988456;0,7191745;0,3352416;0,1786456;0,9041602;-0,9856250;0,0871127;-0,6620101;0,2314519;-0,7178257;-0,5732135;-0,0628695;-0,9911027;-0,3916852;-0,2820482;-0,7186876;0,3721133;0,5591471;-0,7717158;0,0997844;0,7619125;0,2494604;-0,6425137;-0,5479251;-0,8466925;0,8624465;-0,1671014;229;0
9;0,6117649;-0,4010185;-0,7180541;0,3772257;-0,5819418;0,9089851;0,1088787;0,2572555;-0,1743505;0,1691156;0,5331948;0,7909131;-0,3609302;-0,8802126;-0,9013325;-0,5847874;0,3435682;0,3446093;-0,2864758;-0,7587003;0,0750249;-0,3429452;0,4298949;0,1222708;-0,1299269;0,9978947;0,0782253;0,9228950;277;0
4;0,1923953;0,2283844;0,2868002;-0,9040628;-0,7854201;-0,6893501;-0,8483189;0,5791828;-0,4709250;-0,2383590;0,5478094;-0,6277110;-0,1048661;0,7777419;0,9431367;-0,2421176;0,6811232;0,4428874;-0,1623621;-0,6243462;-0,4629989;0,9600233;0,5535792;0,2174874;0,3420412;0,0713312;0,5954424;0,2191658;11;1
7;-0,9665132;-0,5014095;0,7462603;0,6591960;-0,6480962;-0,6132139;0,1021169;0,8436986;-0,2156520;-0,1214504;0,8949900;0,2083458;0,6998861;0,1718448;0,5526801;-0,9715872;-0,6078498;0,3497279;0,0395769;-0,8756577;-0,7200389;-0,8023469;0,2689111;-0,4251680;-0,9913120;0,3041348;-0,1544122;0,2222450;192;0
7;-0,1306931;0,4030573;-0,2483300;0,4458887;0,8416873;-0,6162084;0,0534156;0,4631831;-0,8684815;0,2577742;0,3712503;0,9177741;-0,3550413;0,6202727;-0,0713486;0,7691852;-0,7118041;0,8541571;-0,9464521;0,8790436;0,4266076;-0,5734471;-0,2451365;-0,4916706;-0,1445594;-0,6032899;-0,3325019;-0,5686603;528;0
18;-0,5100636;-0,8533073;0,0844333;-0,0978362;0,0537136;-0,4911057;-0,8185142;-0,8616790;-0,7692368;-0,9879714;0,1049289;-0,7405258;-0,8264021;-0,0307458;0,7218025;-0,6635166;0,6380239;-0,7826988;-0,6478525;-0,4967468;-0,8776761;-0,3098355;-0,0021829;-0,2074049;0,0981355;-0,2346455;-0,2648222;-0,4998321;719;0
7;0,8188904;-0,8023168;-0,5303973;0,8511642;0,0361537;0,5034232;0,2314801;-0,7111566;0,0117389;0,6821665;0,2190409;0,4528185;0,5559703;-0,3681367;0,6256869;0,6729789;0,5022755;-0,1006594;0,5704650;-0,0582298;0,4995820;-0,6087109;-0,3074858;-0,8939727;0,9330806;-0,9456186;0,9876932;0,2229650;459;0
5;0,7409649;0,8776868;0,4501350;-0,4801607;0,5172390;-0,8322058;-0,4434389;0,2104898;0,7317837;-0,4523802;0,8928385;-0,1615983;0,4650551;-0,1431111;-0,3648989;-0,8481256;0,4494202;0,5945707;0,2203888;-0,1096666;0,6379393;0,1216162;0,7761417;-0,8365940;0,7137115;-0,7055092;0,2834148;0,6392876;277;1
14;-0,9217180;0,8202006;-0,8790756;-0,0942705;0,8302392;0,8434351;-0,5704500;-0,1031152;-0,4956524;-0,6928495;-0,0350403;-0,9001958;0,2378670;0,8570748;-0,6951458;-0,9774786;-0,6525978;0,4617426;0,3738590;-0,6715012;-0,7908822;-0,2579627;-0,7394046;-0,1498305;0,1700764;-0,3652995;-0,3919759;-0,3078114;202;0
16;-0,3477501;0,2443532;-0,5632463;0,7313226;0,9026519;0,1130613;0,6069343;0,7048216;0,2568259;-0,4552958;0,9259619;0,5442507;0,5188671;-0,6057506;0,7137667;0,7530922;0,5250056;0,3994734;0,1562832;0,1004342;0,3555618;-0,7670945;0,5753511;0,1750170;0,6774270;-0,6845566;0,5595987;-0,3098502;726;0
17;0,6238447;-0,0953229;0,6216277;-0,7189801;-0,3570708;0,1267517;0,3200171;-0,4025276;0,8874051;-0,5788184;-0,2909618;0,6691256;-0,3539884;-0,3878814;0,3903705;-0,3789126;-0,8827358;0,3620874;0,4189334;-0,5005120;0,4354906;0,6843782;0,8953656;0,5288138;0,8374279;-0,6446719;0,6772416;0,0170314;930;0
15;-0,9776861;0,0652063;0,1635665;-0,5256527;-0,6161322;-0,9180042;0,9488529;-0,7314485;0,2260696;0,0688671;-0,1728383;0,1141553;0,9795888;0,3252006;-0,7710856;-0,3351410;0,6536085;0,8968858;-0,7769879;0,5787318;-0,6249803;0,8391666;-0,0819711;0,7801299;0,3297650;-0,4363818;-0,2622284;-0,6320905;501;0
18;-0,8187905;-0,2019211;0,2325944;-0,8019436;-0,8198020;0,8041553;-0,5454723;0,9713171;0,2023451;0,5317754;-0,6797265;0,2069409;-0,9492031;-0,9033450;-0,5513683;0,8587053;0,6732809;-0,7980779;0,2075471;-0,7476281;0,6627415;-0,5865342;0,6653732;-0,3027477;-0,7702852;0,8253793;0,1611844;0,3230985;626;0
17;0,3588535;-0,6168170;-0,5578644;0,8462681;-0,9525736;0,3722198;0,4651601;-0,3775190;0,3386914;0,2012980;0,3551086;0,4427355;0,7577726;-0,9537020;-0,4095828;0,6559390;-0,5541190;0,9328984;-0,6203914;-0,3384458;-0,2082804;0,5043041;0,0576994;0,7827853;-0,8887872;0,7967900;0,7060324;0,0634617;412;0
17;-0,2903795;-0,6476768;0,9007884;-0,3908459;0,2555784;-0,2825659;0,1997799;-0,8124316;0,0521501;-0,1115407;0,3330796;-0,6134773;0,3695160;0,7130122;0,8762827;0,9917352;0,4272112;-0,0691914;-0,9487646;-0,5085175;-0,9341909;-0,3091823;-0,2839957;0,1410225;0,8925790;0,3274550;-0,8052895;0,5082882;850;0
12;-0,8102957;-0,1171038;-0,9395373;-0,1093165;-0,4560790;-0,6668473;0,9969261;-0,0158120;-0,6498177;0,4603325;-0,4789941;-0,5721605;-0,3780675;-0,8761366;0,4349464;0,7177572;0,1695463;-0,5688689;0,1262353;-0,0259563;-0,6032110;-0,9298476;0,8953446;-0,6833256;0,0353131;0,1495559;0,5804273;0,6330977;467;0
10;-0,7557624;0,8251245;0,6440634;-0,3288223;-0,8699430;0,7604044;-0,1343021;0,9430609;0,6804879;-0,9027301;-0,2412843;0,7007120;-0,0348743;0,2734425;0,4864853;0,8400673;-0,5731510;-0,4789469;-0,2229527;-0,3668630;0,7007752;-0,7695936;0,5811921;-0,8919420;-0,2520602;0,8086166;-0,4264690;-0,2078951;829;0
0;0,7436266;0,0546567;0,2206711;0,3633851;0,6577021;0,8319346;-0,0349882;-0,4901120;0,2477539;-0,8374097;-0,5107529;0,7362998;-0,2974776;-0,2860803;0,1670465;-0,8360645;0,1468915;-0,9765870;0,1915986;-0,8489757;0,4280085;-0,7889150;0,2492530;0,3890632;-0,8982041;0,3060970;0,0741883;-0,8887069;906;0
0;0,3005458;0,9010797;0,9410461;-0,8087384;0,0885401;-0,8875697;0,0850311;-0,3501629;0,8412762;0,5692205;-0,9033620;0,0903772;-0,1198333;-0,8746301;-0,5843900;0,2670534;-0,2363963;0,1992236;0,1822653;0,1471276;0,8003525;0,3133983;0,4412832;-0,7040598;0,4465399;-0,5951251;-0,1747438;0,6570130;867;0
18;-0,6361248;0,8684921;0,8556831;-0,3765710;0,8730822;-0,9995752;-0,3305587;-0,0054135;-0,0898703;-0,7678355;0,3346739;-0,6340611;-0,8984673;0,7220981;-0,5531451;0,5923298;0,9179368;-0,8596833;0,4969771;-0,6193791;0,4743804;-0,6959684;-0,1138922;-0,9142755;-0,2899192;0,6161458;-0,5516732;-0,8161571;442;0
12;-0,0499036;-0,8933736;0,9571967;0,4984551;0,8380553;-0,4619870;-0,9074856;-0,1771763;-0,1966992;0,3630565;-0,7399784;-0,8348536;0,9902742;-0,9797775;0,0278729;-0,7280560;-0,5532262;-0,6884188;-0,2884049;0,2931174;-0,9966184;-0,4620990;-0,7712546;0,7526999;-0,1336223;0,1178642;-0,5063824;0,0948298;246;0
2;0,3078554;0,4031034;-0,5434981;0,8857704;-0,0709775;0,9257447;-0,5465387;0,0758274;-0,9560224;-0,2704913;0,6651103;-0,8411882;-0,1932893;-0,1023447;0,2522738;-0,6737318;0,9156320;0,9255958;0,7163352;-0,0516109;0,4004903;-0,4552793;-0,6507974;-0,6636401;0,1280089;-0,8950490;0,4774201;-0,8512613;679;1
7;0,3471898;0,1170097;0,9670907;0,4400207;-0,6867340;0,8585437;-0,3560314;-0,9337210;-0,7351560;-0,4077650;-0,1035112;-0,0715247;0,2466324;-0,9421467;0,2404678;0,9690454;0,6584657;-0,7501329;-0,1671556;0,8420022;0,0296388;-0,8853449;0,9063824;-0,1098749;0,4394998;-0,4063842;0,7532269;-0,5119925;21;0
